ICAO,Altitude,PosX,PosY
7A817F,23600,92.2792,-93.85071
7F8B7F,24775,-86.17755,-46.58066
7F8680,24775,90.7359,-97.38007
7C897C,26400,96.77055,-87.5473
7C8088,25200,269.27042,-82.62268
7E7F80,22400,179.23526,-89.63745
828281,24400,90.75288,-89.65118
81807F,24800,90.74702,-90.35431
80807F,22775,-87.74473,-90.34607
80817E,24375,90.75969,-90.35706
81817D,24000,180.7716,-91.05469
7E8B80,24400,90.74204,92.45544
7A857F,24400,180.77055,-83.32031
7F8381,24000,95.31208,-92.45819
7F7E7C,22775,180.70601,-91.05469
81867F,24375,-87.72699,85.39948
878181,23975,177.73512,-91.05743
818387,26400,6.8733,175.45976
84817E,23600,177.74721,88.97827
79847D,23600,-6.81734,-10.79123
818880,24375,90.77137,-88.25867
807E7E,24775,-3.7988,175.33853
838D7F,24400,180.75987,89.64294
7F817E,24400,-87.71489,91.05743
7F8580,23600,-89.29385,84.02344
888982,24400,180.75288,91.01898
898282,24800,0.74121,169.17316
82827F,24775,89.2459,-88.27789
838A82,25175,176.18919,-90.34332
807F81,26000,90.77179,91.75781
827F7E,23200,-0.76474,4.51068
837F8A,24800,186.79395,93.87268
7B847E,23175,0.71206,175.37518
7E827F,25200,-86.17145,134.8201
7D8580,24375,-89.24031,-90.34882
84817F,24775,-86.22522,132.01035
7B827E,24375,182.28516,90.34607
7E8580,24375,-89.22262,-85.42694
827E80,24775,176.18942,90.34882
798280,24775,180.75969,-90.35431
7E8083,24400,269.24702,86.83044
7F837F,23575,-2.33892,-1.53363
848181,25200,269.26415,-89.62097
7D827F,24000,90.74782,-90.33508
7E8080,23975,92.23512,89.65668
838580,25200,182.24121,-89.65118
858583,24800,180.75288,-83.32031
808D7F,24375,92.30303,-86.80847
7E8581,24000,-86.23118,-44.81873
7F817F,24775,-0.76574,178.44221
7B7F80,24400,174.70575,93.16132
7F7E7F,24400,90.74702,-90.34882
838281,24375,90.75969,-89.65118
847F7F,24800,182.26465,-89.65393
828180,23975,89.27618,93.86719
7C857E,24375,89.258,-83.32306
83807F,24775,-6.86739,175.33877
848283,24775,92.26123,82.61444
7F827F,22775,266.16545,92.4527
7F8382,24775,180.76564,89.64294
7D847F,24375,182.2792,90.34882
7C857F,24400,-89.22958,-83.32306
7F8482,23975,266.21754,-90.35156
7F7F7E,24400,0.75288,-1.53138
807F7F,24375,90.75377,89.64844
807F7E,24375,90.75377,89.64294
7A8B7B,24775,267.72062,-79.10431
7B7E80,24775,-87.65923,-88.24493
7A867D,24375,83.17423,164.03906
81817E,24375,92.26451,-89.64844
858A7F,24800,90.74702,-90.34882
748579,24800,182.28227,101.60156
79807E,24375,90.75377,-91.06018
7D8880,24800,0.74121,4.57036
807D80,24400,182.24707,-89.64844
867E7F,24800,174.75293,89.64294
828E82,24400,180.74707,90.35156
827F7F,24400,84.75293,161.92914
8C8284,24375,90.75345,88.24493
7F7E80,24775,90.75969,-90.35431
7B867C,24375,90.78939,-79.80469
808080,23175,87.73517,-89.64569
7E8680,24400,0.75288,-7.63308
7A8B80,24375,2.24903,-1.57
807E7E,23175,-3.75883,1.53143
7F8980,24400,0.74707,1.53129
807D7F,24400,90.75288,90.34882
79867D,24375,-3.77497,-10.67416
807F80,24400,-87.75293,91.05194
85827F,24400,86.25293,150.11627
7F7F81,22800,0.72999,-178.44221
7E8181,24775,89.24675,-90.34882
7F7D7F,24775,2.24693,1.50759
8B7F7F,24400,90.75288,-89.65393
81817F,25200,182.29121,-91.06018
7F807F,24375,182.29707,88.94257
77887F,23975,2.28511,178.45429
817E7E,25175,90.79976,-89.65118
83867F,24800,84.75293,-162.06976
828080,24400,-5.30566,-1.57901
808383,24375,267.73859,95.97656
80807F,24400,180.74702,89.64569
838182,24400,90.75288,-91.05743
78827E,24400,266.20148,93.86719
7D8081,24775,183.75865,88.94531
7F7C7E,24375,182.28511,-90.35156
81877F,24800,176.25874,-91.05743
7D7E81,24775,84.74137,-156.70967
7C847F,24375,90.75969,-90.35156
79827F,24800,176.21335,-86.13556
808B80,24425,176.20605,-91.05743
80817E,23200,182.24117,-90.35156
777F7F,24400,84.65918,-18.91461
708179,23200,-11.34673,-175.3633
73917D,24000,174.72395,-90.35431
7F7F85,24800,-86.20001,152.47009
7C8B7D,24025,84.68848,162.07471
7A8781,24000,0.74823,178.47948
858983,24400,-2.29074,-175.41146
888D80,27200,171.71473,-85.42145
807F8C,28000,2.32691,-175.36311
7B877F,24025,266.19575,91.05469
8E8B89,24400,90.7533,-88.22571
89807F,24825,92.26479,90.36804
74827E,22800,96.7423,-99.49768
81837F,24000,0.74117,178.49292
827E7F,24825,266.22954,88.96729
6F876D,23975,174.66991,-91.05469
7B8384,23600,92.29404,91.80176
7B8987,25225,-89.23526,-88.93982
8D8186,24800,-2.21956,-175.37442
818689,26000,89.27042,-79.08234
81868B,24000,267.75655,-86.10535
798683,24000,86.243,-132.35916
7E8688,27200,90.7587,98.77533
7F8C80,24000,0.73613,-178.41806
80817C,23600,267.7646,89.63196
85878E,26400,90.77078,93.86169
76837B,21175,177.75293,87.59399
72867A,24000,12.78809,17.13597
81848D,25600,93.81067,-86.83594
7F8584,24375,266.26074,98.7973
7E8179,23975,179.22363,-95.9848
7F857A,24775,90.73567,81.89758
73837E,22375,89.21169,91.02173
74897D,23575,2.2527,-178.43287
70847A,24000,180.70638,-91.04095
7E8581,24000,5.28799,4.61817
82847F,24000,95.27074,-93.82874
7D8B83,23600,-87.76833,-91.0437
838B7A,22800,-86.19529,47.64221
76877E,26000,177.76261,90.33783
7F8A86,25225,86.25888,153.87268
81857C,24375,180.75973,-90.35156
7A867E,24400,0.7587,-175.31075
7C867F,24775,182.29111,90.34882
7D8683,25200,-89.24707,-90.35431
818080,25175,89.25293,89.64294
7D8586,26400,180.74112,-88.27515
858C81,24800,0.75284,4.58172
818781,24775,173.13829,-87.57477
7F8180,24375,-2.27055,-175.37047
80827E,24375,267.7467,-88.97827
808387,26800,180.78822,88.94257
888686,24400,-89.24693,-84.00421
878B81,24375,-87.69101,-84.70734
828C85,25175,-89.24027,88.97003
7C8180,22800,174.6709,-94.57031
7F8284,26000,2.29707,175.46018
848B84,24800,0.75987,1.55779
848281,24400,-87.70889,90.34607
838683,26775,-2.29116,4.61217
898789,25200,180.75298,-94.55933
7E8380,23600,92.17685,81.91406
838280,24400,177.66727,-95.97382
7F8184,25200,2.29125,-178.44221
808680,26400,-87.70288,88.23395
7C8380,22800,-87.78625,86.83044
7A8481,24400,267.74712,-88.94806
7F8381,24000,180.72963,90.3598
7C8680,24000,267.74712,94.58679
808087,24775,180.7419,88.23944
7B8582,24000,269.20452,90.34332
79827D,24775,176.21335,90.35706
7D8180,24800,-87.74454,-91.76331
7A7E7E,24800,174.71167,-86.83868
7F7D81,25575,90.7587,-91.76056
7E7D80,24400,90.75288,-89.64844
807E7F,24400,90.75288,-89.65118
88817F,24400,-89.24121,91.04919
778D7F,24800,5.27032,-169.18526
7A877F,27575,-86.21754,-151.5152
7B807F,22000,-89.25228,-98.76984
75827C,21575,92.25279,-98.76984
7C7F88,24000,182.31157,96.01776
7E8182,25175,177.72331,-86.87439
76837F,24375,179.21634,89.64294
848187,25175,-86.21786,-149.88373
7F8485,24800,183.80566,93.16681
828184,23600,-84.68783,-22.41211
7A847D,24400,-87.7765,-90.37354
7C7F80,24400,84.74707,162.07031
7D8682,24800,266.25275,-91.07117
78867C,24800,92.2853,-89.65118
79847E,24800,180.72354,87.52533
838184,23600,87.71773,-90.3653
7E8180,23975,0.74786,4.6251
85808A,25200,180.74786,90.35431
7B8782,24400,173.16241,-86.83594
77847F,25200,90.81743,92.46368
7B827E,22400,267.7001,88.22296
7D8780,24375,3.77501,1.49731
7B8378,22375,173.15645,-85.40497
7B887E,24400,90.79976,-86.13556
7F857F,25200,-89.19856,88.96179
7C837E,24000,2.25555,-172.25966
7E7E87,25200,2.27915,-178.44203
7F8087,26800,-0.7358,7.74034
828180,25200,89.2581,-93.85895
7E867E,25575,174.71758,88.23944
818682,24775,-0.77756,-169.27725
838884,24375,92.27892,-93.1723
847B7F,24375,87.68496,-91.03821
7E8287,27200,6.78232,-178.50442
798286,26775,89.24027,86.80573
7D867E,24400,176.22935,-91.06567
808186,25200,86.17746,44.47266
7E8084,24400,-83.12666,18.63501
827C88,25175,-89.22382,93.16681
78827F,22400,174.70024,-84.72931
817F80,23200,267.74707,-92.44995
7E8280,25575,176.21307,-93.86444
7F8682,24400,267.75293,91.05194
808081,24375,182.29107,-88.94806
858980,23975,90.79539,-84.03168
80817D,25575,81.66073,-167.19347
7D7F7F,22375,90.74768,86.12457
7C817D,23200,180.76569,-91.73035
7D7F81,24400,-87.70288,92.48566
7E8580,24400,-89.25879,90.37354
768676,24400,266.15381,86.84143
7F8582,23575,173.17662,84.02069
888783,24800,0.78227,-175.39403
87837F,26400,-83.12065,161.78796
7F8C7F,24375,-87.685,-86.11359
838C7F,24800,96.79413,90.35156
81807D,22400,177.74103,-89.68414
7F8282,22800,-0.77641,175.40595
78807F,24375,-0.7706,4.61747
78867F,24000,174.72949,-88.95081
7F8186,26400,182.25298,-86.13831
898083,24400,267.7148,-90.32684
828181,24000,180.75377,88.96454
7D8185,25200,177.74707,89.64844
0807D8,45425,42.56904,9.28421
7C857E,24800,266.24121,89.65118
7C7F7D,24400,-0.73517,4.6305
81838D,24800,188.33514,95.9903
81818E,26400,2.32091,178.6483
888885,24825,90.75293,89.69513
7B897A,24800,-0.77028,-10.85067
7E7F76,22825,-2.27618,-175.41791
807D7E,25225,267.74712,96.00952
8C8386,25600,266.24305,90.39276
838684,27600,2.25293,13.91372
898080,25625,92.2913,88.93982
849480,24375,89.24036,88.98651
7E7E80,24400,90.69447,79.81018
71827E,22800,179.1568,-88.24219
7E7E7E,23200,-87.72681,-90.35706
838183,24775,86.24702,-150.1181
7D8283,25200,-0.75883,172.37889
818182,25175,0.79539,178.44212
7F837C,22775,87.73277,90.35431
867D80,24800,185.28232,-91.73584
7A817F,23200,0.7646,178.42146
827E7B,23575,89.24036,-95.96558
7B7E80,22800,92.29693,-94.54559
7F7A7C,22375,267.72671,82.63092
807C80,23175,-89.26401,-89.65942
837D83,23975,-0.72968,1.53162
7B7E84,26375,182.27938,95.27069
827C85,22800,180.71784,93.87268
7E8288,24400,267.72945,-91.74683
7D8186,23575,177.68848,91.73035
7F8683,25200,182.27078,84.03992
77867F,26400,-87.70865,91.04095
86808A,23600,267.73553,-85.43243
867F7F,24000,-86.17117,150.11902
7A8486,24375,3.79252,-178.50292
7F7E82,24375,89.24027,91.05194
85867F,23575,188.29742,-91.76331
7D8080,24775,182.28516,88.94531
818280,22375,96.78988,-88.94531
7A837D,23600,182.29712,92.4884
807F85,25200,179.25218,-84.71008
788180,24000,2.28516,178.40618
7E827B,24375,267.7527,-89.65393
7C8780,24800,0.75275,178.46825
7B8C7D,26400,264.69388,-92.46918
7D8189,25600,-89.25824,-88.94531
858585,24000,-87.74707,-82.62543
818683,23600,0.70606,-1.57043
78837E,24775,6.81962,1.47307
868982,23575,-2.29413,175.41777
82827A,23175,-81.75293,11.20605
848282,22800,176.20601,-89.65118
7F8280,24400,90.75288,-90.35431
778978,23975,174.65818,88.97827
7B887C,24400,92.25307,84.74579
7C817E,24800,3.76901,-162.98578
7C817F,23600,0.75293,1.53189
7E8186,24800,86.21926,-132.00348
818181,24000,176.17159,90.37354
7A8B77,23600,267.72968,-95.27069
78817F,24000,5.28818,16.92886
828D82,24375,-2.2792,172.36881
82867F,24800,182.31157,-80.51056
838D7F,24400,89.24144,89.64569
7F837F,24400,3.74702,-1.50759
80808D,25600,177.69692,92.46094
8A8584,24400,-0.74707,178.48053
7E947B,23600,90.74702,-88.9151
83868B,24400,183.84686,93.87543
7E8290,25600,5.31157,-175.26289
78837A,20800,185.23471,86.13007
7E8882,26025,0.75298,1.67495
84817F,24400,182.25316,-93.81775
7C827B,23625,-0.77142,-1.55769
888281,25600,89.26497,-92.43622
7C897D,24425,264.68289,81.21368
7A847A,23600,-89.24031,-90.34882
818290,28400,180.78361,96.67419
758876,25200,-87.77051,-102.30469
767F82,24000,2.14746,1.50731
81817E,27600,-3.75686,-1.49717
7A837B,22000,-89.25293,91.05469
829484,24400,-89.25883,-81.89209
838582,25600,-89.25177,-91.70837
88807F,25225,92.29726,89.64294
7C7D80,24375,84.74732,23.11661
777F80,24375,84.664,-157.76436
8E8285,24375,90.75941,88.24493
77847C,25575,90.77756,89.64569
7C827F,24775,269.22922,-93.86444
7B8280,24375,-86.20162,45.17715
798081,23200,177.71178,91.75232
818184,24800,179.24618,90.35156
83838C,27200,-89.25298,-89.65668
898585,28400,3.75879,7.79973
85857F,25200,182.25325,87.59125
7E8F7F,26425,92.25298,-82.59247
7F8288,24800,95.31171,-84.00146
898888,25225,3.77641,-4.56961
582928,7000,97.45331,-118.27881
80957C,23975,-87.70288,88.27515
7C7E81,24000,-84.75333,22.06398
8C9289,24375,90.76564,-77.68433
8B7E7F,24425,182.2765,-87.51709
7E7F80,28000,269.28202,-84.02618
7F967B,23600,-2.25856,-7.76389
788881,24400,177.73576,-91.0437
818A82,26800,-89.23431,-81.19171
82858B,24800,92.32338,-75.56396
879488,25200,2.29153,-172.23518
828580,24800,95.24702,-88.91235
7E8279,23625,269.22849,-89.65393
858886,24825,90.77051,-90.35431
828687,26800,2.25879,26.1409
74837B,25200,-2.29971,-17.03588
6F8D7A,24775,180.73604,87.59125
888B80,27200,180.77055,98.79456
80818D,25200,183.82329,105.11719
888382,25225,179.24059,88.94531
788581,24000,177.66159,86.88538
7F8982,26400,-87.70889,-91.05743
7C8B79,25175,90.78352,-91.06018
868984,25175,3.83437,7.75256
8A7F80,24800,180.74702,-89.64844
877F80,24775,2.26442,-178.46857
80827F,24800,92.30562,92.46094
838081,24400,-5.29429,172.30796
828584,24800,2.24707,-1.51951
7D857C,25200,0.76588,4.61284
807F83,26375,93.75874,88.23944
8F7F82,26800,-0.72403,-178.46646
7F828C,26000,174.65203,90.34882
8A8786,24400,90.74702,-90.35431
87867E,24775,182.28511,-90.35156
84817E,26775,267.79221,-90.34882
7F8D7D,24800,267.7061,-92.44446
818389,24800,0.8351,-178.39693
80808E,26000,177.75651,-79.80194
81807F,23600,0.75401,-178.49004
82907E,24800,2.31761,-1.47152
848686,28800,-0.66435,-1.53349
778081,24400,-87.78625,-104.40857
75927D,24400,-89.25847,-88.94806
7E837D,22800,182.24139,-99.47845
76817E,22000,173.10287,85.43793
72857A,23200,179.12398,78.39569
7A8782,24000,-87.73235,89.65118
879384,24375,95.35388,-79.77722
7F8E7F,24400,182.23753,-88.92334
7F817E,22800,89.25897,85.45166
778B7D,24025,182.24712,92.4939
858A83,24825,267.74126,89.68689
77807E,21200,183.72949,82.61444
7E8276,24000,183.81053,90.38177
808287,24800,0.80754,-7.5459
857E80,24400,90.742,-90.34058
75817D,25200,92.2137,-96.68243
84877E,25200,5.341,-166.06235
899186,24775,-89.23412,-91.72211
918684,24000,-89.19443,-80.52155
7B7F80,24400,174.74702,-90.35431
79877D,24375,177.75046,100.89569
7E8B80,24800,90.75288,-91.05743
807E80,24775,90.75373,-91.05743
7F807D,21175,2.27915,4.66123
7B857D,24775,90.7408,-91.05469
76857B,24775,90.75969,-89.65118
7E8081,24000,90.74121,89.65118
07E868,3925,78.14117,1.41518
848280,24775,-0.75973,-4.64911
482808,575,12.04706,43.54559
7D8281,24375,182.29703,90.35156
7B8781,24375,87.72913,88.94257
838E83,24375,267.70288,89.6402
837D7E,24375,180.75964,-90.35431
7C8581,24000,-5.25298,-4.5941
7D837F,24000,90.76465,-90.34882
858782,24375,182.29107,-89.65118
76847D,24375,-6.82577,-4.49156
8C8382,24800,182.25874,91.05194
7A7F80,24375,90.76569,89.64294
7B8680,24375,5.33596,178.45438
7F8483,24400,182.25293,91.05743
7C8281,24375,266.18309,89.64844
878284,24375,2.26137,7.61916
82807F,24375,90.76564,-90.35156
86807E,24000,180.75293,89.64569
807F81,24375,-0.71791,-178.45665
7D7D80,24400,182.24707,89.64844
807D82,24375,90.75377,90.35156
7C7C81,24400,0.75879,-175.42969
807E81,24400,-2.20024,-1.4718
828384,24400,92.24702,-88.94806
808091,25600,267.73531,-89.64569
73827D,22800,266.11191,91.05194
8D8486,25200,-6.81972,-7.76383
87817F,24800,89.25902,-93.13385
7C827C,21600,182.24135,80.52979
71817E,22000,-5.38184,-7.76421
73917C,24000,266.22981,-90.35156
7E7E82,28400,-2.26132,172.36857
74837C,22400,182.22557,-93.15582
7B827A,22025,92.24968,-89.64294
898E82,27600,269.35863,-84.71832
8E8281,26825,93.81752,-87.5473
7D7C80,24000,-83.25298,-15.41016
7E8283,24400,90.75879,88.94531
7F7B80,24775,90.77165,-90.35431
818082,24800,0.75293,1.53134
7C857F,24375,180.75973,90.35431
777E82,24375,182.28511,-88.94257
778180,24400,84.75288,-162.07086
7D7D7D,24375,96.86729,-89.65118
7C8282,26000,0.75288,-1.44782
808382,25200,93.78241,89.65118
7F8187,25600,90.73531,88.9151
7F8287,25200,-0.72958,4.70145
17F787,10475.72212,42.23492,98.30716
78877A,24775,-84.76474,-162.77344
7B827F,24400,0.75874,1.53134
7F827F,24400,180.75288,89.64294
857F84,25175,-2.2852,172.24749
817F80,24375,267.71484,89.64569
7C807E,24400,84.75288,-17.78906
7A857C,24375,90.75368,-89.65393
7F8885,25600,180.75293,88.94806
7D7F7E,24775,90.7716,-90.35156
7E847F,24775,90.76564,88.94257
747F7F,24375,267.7148,-89.64844
7F867F,24000,180.74117,-88.95081
838183,24375,182.29107,-90.35431
7F7F80,25575,90.77784,86.14929
7A8681,26000,-89.24618,89.64569
808182,23200,92.26723,-92.45544
837F86,24375,-0.75959,-10.86799
7E8287,24775,180.76574,92.46094
798180,24400,0.78809,7.68084
7F8082,24775,267.7148,89.64294
847E81,24400,180.74707,-90.35431
828182,23975,89.26396,-85.42694
7B8180,24375,-0.76574,-10.84398
7E817D,25575,-3.77492,-178.44236
83807E,25575,176.24296,-88.24493
7F8880,23600,263.18257,87.53632
80807A,22375,3.79266,-1.58198
838587,24775,182.28511,-89.65118
888182,24775,89.24022,-90.35706
808081,24400,90.74707,-89.65393
837F84,24400,86.21917,45.52872
838085,24375,90.74791,84.72931
7C8383,24400,-2.28516,-4.62458
827F88,24800,183.80476,-87.54456
7B8084,26000,269.24117,90.32684
7E8081,23575,0.75359,178.45434
818081,23975,96.86739,88.93982
847E82,24400,-87.74707,90.35156
818080,24775,89.24027,90.34607
807E80,24000,90.77637,-87.54181
818280,24400,96.74117,89.64569
7E7E7F,24800,90.75293,90.35431
7B8481,24375,0.76555,1.47316
7B8483,24400,84.74707,-19.05084
7D8280,24000,267.71191,-89.65118
82807E,24000,93.75861,-88.96179
767F86,24775,90.74777,-90.35156
7E8685,24000,182.2527,-84.03442
7D8380,24400,0.74702,4.58218
7F7F85,24775,-86.18942,44.82147
7B807E,24375,180.74782,90.34882
848185,25200,0.75293,178.48049
847C82,24375,90.75973,90.34332
81878A,24800,90.77042,-80.52155
7A8180,24000,179.21043,-89.65118
808380,24375,83.13857,-162.07086
7E817E,24400,93.79284,-90.3598
8C7E80,24775,182.24684,-90.34607
8F8386,24400,174.75288,-91.76056
8B7E7F,24750,-87.71498,88.94806
827E80,22800,90.72945,-89.64844
808C7F,25600,3.8346,178.44217
7F8184,25200,2.24702,-178.46857
7D8081,24000,-2.28511,1.50972
7D8680,24000,92.21777,90.37079
7A8080,23200,92.24712,86.85242
7B8879,23975,90.76569,86.83594
79827D,24800,84.72363,16.52289
7F8581,25200,267.74707,94.55383
7F8086,25975,-0.73599,-4.66128
7E7F81,23175,183.79256,-89.64294
73837F,24400,186.74707,91.02448
828180,24800,180.75288,-89.64569
71887D,23225,182.30557,88.9563
7D8B79,26375,92.27929,74.24286
808382,20800,3.76291,178.44221
77817F,23600,96.77223,88.24768
80898F,27600,0.76569,-1.50944
8C8081,24025,-2.2235,-169.18498
808183,28400,177.75083,-89.68964
858C80,24375,5.32874,16.88087
71887E,25950,182.23721,-100.19806
83827F,22000,-83.19807,17.09692
768986,23625,176.17159,-76.94824
7A977D,28425,174.74185,84.04266
748676,23150,-8.36902,-172.39211
828283,24825,-8.36975,-13.90166
6C8D7D,26800,90.73646,83.34503
7D8184,28800,185.31198,-89.62097
7A9083,24825,-83.15923,-162.01355
868C85,24000,171.63542,-91.83197
867E81,23975,269.27618,-88.23944
7F817E,24775,-0.75978,178.44221
7E7E80,24400,96.74702,-89.64844
7F7E80,24800,267.75288,-89.64844
817F82,24400,-0.74707,-178.49213
7B817F,23600,0.71205,1.45988
828081,24400,90.78804,94.57306
888385,24375,267.71191,88.94257
818681,24400,0.75302,-1.56695
7F8A7D,25600,-87.70596,89.64844
7D8385,26000,92.28516,95.97656
808280,24375,267.73859,-84.02618
7A7D7D,24000,-83.24707,-15.17624
71807E,24775,-0.7717,-1.56996
857D7D,23575,-87.69701,88.94257
788980,24375,2.26095,1.53335
807F7F,23575,90.74112,89.64844
798480,23975,90.73499,90.35156
7F877F,24375,-87.70893,-90.35431
7F8083,24400,2.25288,-7.63312
848684,23175,5.33596,178.4542
7E7C81,24400,176.24121,88.94257
807A81,26775,266.2073,-93.87543
788480,24800,-0.74772,172.34419
7D847F,24400,90.74707,90.35706
7D7F80,25975,93.80562,86.84143
7E7B82,24375,90.75969,-90.35156
7E827E,24800,-2.24121,1.53143
7F8180,23975,267.7148,-90.34882
738385,24800,185.25293,90.35706
828980,24775,182.29703,90.34607
758180,24400,-89.24707,88.93982
7A8584,24800,80.24117,-8.96484
81807F,23600,92.25288,-91.76056
837E81,24800,-86.23535,-149.88373
807E7F,24400,-5.29429,-178.43014
828C80,24375,101.34213,88.23395
7C7E7F,24800,264.74702,-89.65118
7C887F,24400,182.24702,-89.64844
7F7F7F,24375,267.71484,89.64844
757B81,24800,264.75293,90.34882
7D7D85,23625,176.27051,95.26245
7D8180,24800,180.74702,-90.35431
788481,24800,-87.75298,-89.64569
758280,24400,-0.75298,-1.53134
